"Date","Open","High","Low","Close","Volume","DOW","log_returns"
2014-10-27,114.38,115.37,113.46,115.02,6721122,"Monday",-0.00770800161504503
2014-11-03,119.83,119.97,116.46,116.78,10341474,"Monday",-0.0267831664303122
2014-11-10,119.58,119.67,117.31,117.92,6114563,"Monday",-0.00743497848751851
2014-11-17,115.96,116.15,115.27,115.75,5713725,"Monday",-0.00491232081886572
2014-11-24,118.13,118.58,117.15,117.59,5807601,"Monday",-0.00838384044389784
2014-12-01,109.38,112.49,108.68,111.73,13400104,"Monday",0.0259307366661581
2014-12-08,109.89,109.94,106.41,106.8,13809036,"Monday",-0.0374004172581657
2014-12-15,103.13,103.91,100.42,100.86,13144238,"Monday",-0.0149579643808577
2014-12-22,112.36,112.99,111.07,112.03,9433516,"Monday",-0.0080014651649476
2014-12-29,113.44,114.38,112.78,113.32,6042973,"Monday",0.000617910599172156
2015-01-05,110.96,111.2,107.44,108.08,11758103,"Monday",-0.040792386383937
2015-01-12,107.47,107.47,105.56,105.88,8912332,"Monday",-0.0217674062246562
2015-01-26,107.22,109.35,106.32,108.88,7670519,"Monday",0.0188203765780539
2015-02-02,103.98,106.13,102.97,106.06,11537611,"Monday",0.0338495330269835
2015-02-09,109.84,111.5,109.65,110.43,6402999,"Monday",0.00745322483140765
2015-02-23,107.79,108.5,107.35,107.86,6723971,"Monday",-0.00683731759075368
2015-03-02,106.32,106.34,104.93,105.9,7343708,"Monday",-0.00733844670645301
2015-03-09,103.6,105.63,103.5,103.95,7506197,"Monday",0.00385542646242865
2015-03-16,101.44,103.27,101,103.13,6780238,"Monday",0.0147499621623917
2015-03-23,107.51,107.69,105.92,105.92,6807745,"Monday",-0.0104250768075858
2015-03-30,104.97,107.21,104.97,106.9,7172401,"Monday",0.0248142289656981
2015-04-06,106.03,107.86,105.22,106.92,6723967,"Monday",0.0154574236937108
2015-04-13,107.35,107.9,106.44,106.5,4307219,"Monday",-0.00384237387592812
2015-04-20,109.57,111.71,109.55,110.29,7148830,"Monday",0.0107567126510482
2015-04-27,110.34,110.74,109.54,109.7,4858713,"Monday",-0.00154848143160446
2015-05-04,109.38,109.41,107.99,108.32,7660071,"Monday",-0.00662497822431263
2015-05-11,108.65,108.69,107.3,107.36,6003613,"Monday",-0.0119440334790673
2015-05-18,107.5,107.51,106.58,106.65,6390598,"Monday",-0.0128565214115346
2015-06-01,103.47,103.75,102.49,102.63,5412416,"Monday",-0.00359870057201306
2015-06-08,101.29,101.39,99.95,100.42,8213862,"Monday",-0.0115837144968944
2015-06-15,99.45,100.06,99.13,99.29,6178081,"Monday",-0.0058244792095401
2015-06-22,99.83,100.37,99.37,100.29,6416085,"Monday",0.00820989793579496
2015-06-29,97.5,97.96,96.6,96.69,8764550,"Monday",-0.0195612771131328
2015-07-06,95.06,95.56,94.48,94.77,8341632,"Monday",-0.0115402036068017
2015-07-13,94.31,94.89,94.15,94.6,5038824,"Monday",0.00201047631340678
2015-07-20,93.3,93.49,92.59,92.94,6018088,"Monday",-0.00225697339076536
2015-07-27,89.86,90.09,88.74,89.14,10342743,"Monday",-0.016246045530524
2015-08-03,87.28,87.33,85.32,85.6,14142213,"Monday",-0.0330912546263287
2015-08-10,84.2,86.1,83.88,85.89,8342004,"Monday",0.0252312370729584
2015-08-17,84.46,84.51,83.11,83.23,12602499,"Monday",-0.0326231506648007
2015-08-24,70.55,75.38,69.58,72.12,23821044,"Monday",-0.0492390505427061
2015-08-31,80.01,81.08,77.92,80.99,16868509,"Monday",0.00693844934492116
2015-09-14,75.52,76,74.96,75.77,10231389,"Monday",-0.000263921880655715
2015-09-21,78.3,78.73,77.84,78.09,8175830,"Monday",0.00449208225050679
2015-09-28,76.66,76.93,75.75,75.77,10513714,"Monday",-0.0251528214303196
2015-10-05,82.41,84.19,82.35,84.03,14165848,"Monday",0.0299575488731039
2015-10-12,89.86,89.98,87.87,88.74,7900252,"Monday",-0.00930969653634062
2015-10-19,90.36,90.54,89.22,90.03,8670704,"Monday",-0.0138983044566041
2015-10-26,90.87,90.88,88.58,88.77,8456138,"Monday",-0.0274446423359596
2015-11-02,90.61,95.28,90.48,94.96,14264224,"Monday",0.0439157953285711
2015-11-09,93.48,94.45,92.1,92.32,7618513,"Monday",-0.0183530775291958
2015-11-16,87.79,91.47,87.79,91.45,9948993,"Monday",0.0307579900887642
2015-11-23,88.65,90.44,88.11,90.01,6886801,"Monday",0.0111720522981544
2015-11-30,90.64,91.96,90.44,91.32,11305223,"Monday",0.0104574677477309
2015-12-07,87.48,87.94,84.9,87.28,15378937,"Monday",-0.0274609040463769
2015-12-14,86.3,89.59,85.41,89.33,12281736,"Monday",0.032886846075062
2015-12-21,90.4,90.7,88.21,89.24,12852265,"Monday",-0.00636695811852661
2015-12-28,90.31,90.72,89.69,90.36,6799990,"Monday",-0.0185302160792844
